GEOID,locality,tract,label,group,estimate,moe,year,county,locality_num,tract_num,tractnames
51003011102,Albemarle County,Census Tract 111.02,Median Household Income,Black,NA,NA,2023,Albemarle,003,011102,Western Ridge-Westhall
51003011102,Albemarle County,Census Tract 111.02,Median Household Income,American Indian and Alaska Native,NA,NA,2023,Albemarle,003,011102,Western Ridge-Westhall
51003011102,Albemarle County,Census Tract 111.02,Median Household Income,Asian,113750,63445,2023,Albemarle,003,011102,Western Ridge-Westhall
51003011102,Albemarle County,Census Tract 111.02,Median Household Income,NHPI,NA,NA,2023,Albemarle,003,011102,Western Ridge-Westhall
51003011102,Albemarle County,Census Tract 111.02,Median Household Income,Other,NA,NA,2023,Albemarle,003,011102,Western Ridge-Westhall
51003011102,Albemarle County,Census Tract 111.02,Median Household Income,Multiracial,NA,NA,2023,Albemarle,003,011102,Western Ridge-Westhall
51003011102,Albemarle County,Census Tract 111.02,Median Household Income,"White, Not Hispanic or Latino",136875,45145,2023,Albemarle,003,011102,Western Ridge-Westhall
51003011102,Albemarle County,Census Tract 111.02,Median Household Income,Hispanic or Latino,NA,NA,2023,Albemarle,003,011102,Western Ridge-Westhall
51003011103,Albemarle County,Census Tract 111.03,Median Household Income,All Households,145556,52576,2023,Albemarle,003,011103,Old Trail
51003011103,Albemarle County,Census Tract 111.03,Median Household Income,White,148162,48064,2023,Albemarle,003,011103,Old Trail
51003011103,Albemarle County,Census Tract 111.03,Median Household Income,Black,NA,NA,2023,Albemarle,003,011103,Old Trail
51003011103,Albemarle County,Census Tract 111.03,Median Household Income,American Indian and Alaska Native,NA,NA,2023,Albemarle,003,011103,Old Trail
51003011103,Albemarle County,Census Tract 111.03,Median Household Income,Asian,159449,79035,2023,Albemarle,003,011103,Old Trail
51003011103,Albemarle County,Census Tract 111.03,Median Household Income,NHPI,NA,NA,2023,Albemarle,003,011103,Old Trail
51003011103,Albemarle County,Census Tract 111.03,Median Household Income,Other,57679,21891,2023,Albemarle,003,011103,Old Trail
51003011103,Albemarle County,Census Tract 111.03,Median Household Income,Multiracial,NA,NA,2023,Albemarle,003,011103,Old Trail
51003011103,Albemarle County,Census Tract 111.03,Median Household Income,"White, Not Hispanic or Latino",148529,46754,2023,Albemarle,003,011103,Old Trail
51003011103,Albemarle County,Census Tract 111.03,Median Household Income,Hispanic or Latino,46964,40690,2023,Albemarle,003,011103,Old Trail
51003011201,Albemarle County,Census Tract 112.01,Median Household Income,All Households,92023,20518,2023,Albemarle,003,011201,"Yancey Mills, Batesville"
51003011201,Albemarle County,Census Tract 112.01,Median Household Income,White,90659,21356,2023,Albemarle,003,011201,"Yancey Mills, Batesville"
51003011201,Albemarle County,Census Tract 112.01,Median Household Income,Black,NA,NA,2023,Albemarle,003,011201,"Yancey Mills, Batesville"
51003011201,Albemarle County,Census Tract 112.01,Median Household Income,American Indian and Alaska Native,NA,NA,2023,Albemarle,003,011201,"Yancey Mills, Batesville"
51003011201,Albemarle County,Census Tract 112.01,Median Household Income,Asian,NA,NA,2023,Albemarle,003,011201,"Yancey Mills, Batesville"
51003011201,Albemarle County,Census Tract 112.01,Median Household Income,NHPI,NA,NA,2023,Albemarle,003,011201,"Yancey Mills, Batesville"
51003011201,Albemarle County,Census Tract 112.01,Median Household Income,Other,NA,NA,2023,Albemarle,003,011201,"Yancey Mills, Batesville"
51003011201,Albemarle County,Census Tract 112.01,Median Household Income,Multiracial,NA,NA,2023,Albemarle,003,011201,"Yancey Mills, Batesville"
51003011201,Albemarle County,Census Tract 112.01,Median Household Income,"White, Not Hispanic or Latino",92000,24754,2023,Albemarle,003,011201,"Yancey Mills, Batesville"
51003011201,Albemarle County,Census Tract 112.01,Median Household Income,Hispanic or Latino,NA,NA,2023,Albemarle,003,011201,"Yancey Mills, Batesville"
51003011202,Albemarle County,Census Tract 112.02,Median Household Income,All Households,149107,27167,2023,Albemarle,003,011202,North Garden
51003011202,Albemarle County,Census Tract 112.02,Median Household Income,White,135000,23242,2023,Albemarle,003,011202,North Garden
51003011202,Albemarle County,Census Tract 112.02,Median Household Income,Black,NA,NA,2023,Albemarle,003,011202,North Garden
51003011202,Albemarle County,Census Tract 112.02,Median Household Income,American Indian and Alaska Native,NA,NA,2023,Albemarle,003,011202,North Garden
51003011202,Albemarle County,Census Tract 112.02,Median Household Income,Asian,250001,NA,2023,Albemarle,003,011202,North Garden
51003011202,Albemarle County,Census Tract 112.02,Median Household Income,NHPI,NA,NA,2023,Albemarle,003,011202,North Garden
51003011202,Albemarle County,Census Tract 112.02,Median Household Income,Other,NA,NA,2023,Albemarle,003,011202,North Garden
51003011202,Albemarle County,Census Tract 112.02,Median Household Income,Multiracial,NA,NA,2023,Albemarle,003,011202,North Garden
51003011202,Albemarle County,Census Tract 112.02,Median Household Income,"White, Not Hispanic or Latino",134000,16863,2023,Albemarle,003,011202,North Garden
51003011202,Albemarle County,Census Tract 112.02,Median Household Income,Hispanic or Latino,195625,66221,2023,Albemarle,003,011202,North Garden
51003011301,Albemarle County,Census Tract 113.01,Median Household Income,All Households,98158,24358,2023,Albemarle,003,011301,"Monticello, Carters Mountain"
51003011301,Albemarle County,Census Tract 113.01,Median Household Income,White,96779,25447,2023,Albemarle,003,011301,"Monticello, Carters Mountain"
51003011301,Albemarle County,Census Tract 113.01,Median Household Income,Black,114038,95244,2023,Albemarle,003,011301,"Monticello, Carters Mountain"
51003011301,Albemarle County,Census Tract 113.01,Median Household Income,American Indian and Alaska Native,NA,NA,2023,Albemarle,003,011301,"Monticello, Carters Mountain"
51003011301,Albemarle County,Census Tract 113.01,Median Household Income,Asian,107804,67695,2023,Albemarle,003,011301,"Monticello, Carters Mountain"
51003011301,Albemarle County,Census Tract 113.01,Median Household Income,NHPI,NA,NA,2023,Albemarle,003,011301,"Monticello, Carters Mountain"
51003011301,Albemarle County,Census Tract 113.01,Median Household Income,Other,NA,NA,2023,Albemarle,003,011301,"Monticello, Carters Mountain"
51003011301,Albemarle County,Census Tract 113.01,Median Household Income,Multiracial,NA,NA,2023,Albemarle,003,011301,"Monticello, Carters Mountain"
51003011301,Albemarle County,Census Tract 113.01,Median Household Income,"White, Not Hispanic or Latino",96779,25447,2023,Albemarle,003,011301,"Monticello, Carters Mountain"
51003011301,Albemarle County,Census Tract 113.01,Median Household Income,Hispanic or Latino,NA,NA,2023,Albemarle,003,011301,"Monticello, Carters Mountain"
51003011302,Albemarle County,Census Tract 113.02,Median Household Income,All Households,73830,18280,2023,Albemarle,003,011302,"Oak Hill, Southwood"
51003011302,Albemarle County,Census Tract 113.02,Median Household Income,White,72979,19718,2023,Albemarle,003,011302,"Oak Hill, Southwood"
51003011302,Albemarle County,Census Tract 113.02,Median Household Income,Black,18030,9181,2023,Albemarle,003,011302,"Oak Hill, Southwood"
51003011302,Albemarle County,Census Tract 113.02,Median Household Income,American Indian and Alaska Native,NA,NA,2023,Albemarle,003,011302,"Oak Hill, Southwood"
51003011302,Albemarle County,Census Tract 113.02,Median Household Income,Asian,182896,113104,2023,Albemarle,003,011302,"Oak Hill, Southwood"
51003011302,Albemarle County,Census Tract 113.02,Median Household Income,NHPI,NA,NA,2023,Albemarle,003,011302,"Oak Hill, Southwood"
51003011302,Albemarle County,Census Tract 113.02,Median Household Income,Other,NA,NA,2023,Albemarle,003,011302,"Oak Hill, Southwood"
51003011302,Albemarle County,Census Tract 113.02,Median Household Income,Multiracial,94085,12557,2023,Albemarle,003,011302,"Oak Hill, Southwood"
51003011302,Albemarle County,Census Tract 113.02,Median Household Income,"White, Not Hispanic or Latino",73777,17918,2023,Albemarle,003,011302,"Oak Hill, Southwood"
51003011302,Albemarle County,Census Tract 113.02,Median Household Income,Hispanic or Latino,93157,44372,2023,Albemarle,003,011302,"Oak Hill, Southwood"
51003011303,Albemarle County,Census Tract 113.03,Median Household Income,All Households,101688,17591,2023,Albemarle,003,011303,Avon Street Ext.-Mill Creek
51003011303,Albemarle County,Census Tract 113.03,Median Household Income,White,96891,23657,2023,Albemarle,003,011303,Avon Street Ext.-Mill Creek
51003011303,Albemarle County,Census Tract 113.03,Median Household Income,Black,117552,12904,2023,Albemarle,003,011303,Avon Street Ext.-Mill Creek
51003011303,Albemarle County,Census Tract 113.03,Median Household Income,American Indian and Alaska Native,NA,NA,2023,Albemarle,003,011303,Avon Street Ext.-Mill Creek
51003011303,Albemarle County,Census Tract 113.03,Median Household Income,Asian,113750,37492,2023,Albemarle,003,011303,Avon Street Ext.-Mill Creek
51003011303,Albemarle County,Census Tract 113.03,Median Household Income,NHPI,NA,NA,2023,Albemarle,003,011303,Avon Street Ext.-Mill Creek
51003011303,Albemarle County,Census Tract 113.03,Median Household Income,Other,NA,NA,2023,Albemarle,003,011303,Avon Street Ext.-Mill Creek
51003011303,Albemarle County,Census Tract 113.03,Median Household Income,Multiracial,148716,81485,2023,Albemarle,003,011303,Avon Street Ext.-Mill Creek
51003011303,Albemarle County,Census Tract 113.03,Median Household Income,"White, Not Hispanic or Latino",95224,23178,2023,Albemarle,003,011303,Avon Street Ext.-Mill Creek
51003011303,Albemarle County,Census Tract 113.03,Median Household Income,Hispanic or Latino,116026,43832,2023,Albemarle,003,011303,Avon Street Ext.-Mill Creek
51003011400,Albemarle County,Census Tract 114,Median Household Income,All Households,90267,17076,2023,Albemarle,003,011400,Southern Albemarle-Scottsville
51003011400,Albemarle County,Census Tract 114,Median Household Income,White,91716,9790,2023,Albemarle,003,011400,Southern Albemarle-Scottsville
51003011400,Albemarle County,Census Tract 114,Median Household Income,Black,NA,NA,2023,Albemarle,003,011400,Southern Albemarle-Scottsville
51003011400,Albemarle County,Census Tract 114,Median Household Income,American Indian and Alaska Native,NA,NA,2023,Albemarle,003,011400,Southern Albemarle-Scottsville
51003011400,Albemarle County,Census Tract 114,Median Household Income,Asian,NA,NA,2023,Albemarle,003,011400,Southern Albemarle-Scottsville
51003011400,Albemarle County,Census Tract 114,Median Household Income,NHPI,NA,NA,2023,Albemarle,003,011400,Southern Albemarle-Scottsville
51003011400,Albemarle County,Census Tract 114,Median Household Income,Other,NA,NA,2023,Albemarle,003,011400,Southern Albemarle-Scottsville
51003011400,Albemarle County,Census Tract 114,Median Household Income,Multiracial,NA,NA,2023,Albemarle,003,011400,Southern Albemarle-Scottsville
51003011400,Albemarle County,Census Tract 114,Median Household Income,"White, Not Hispanic or Latino",91623,10618,2023,Albemarle,003,011400,Southern Albemarle-Scottsville
51003011400,Albemarle County,Census Tract 114,Median Household Income,Hispanic or Latino,NA,NA,2023,Albemarle,003,011400,Southern Albemarle-Scottsville
