GEOID,tract,locality,race,group_total,group_total_moe,edu_level,estimate,percent,year,county,locality_num,tract_num,tractnames
51540000600,Census Tract 6,Charlottesville city,Asian,156,90,bachelors_up,126,80.77,2022,Charlottesville,540,000600,JPA-Fontaine
51540000600,Census Tract 6,Charlottesville city,NHPI,0,13,less_than_hs,0,NA,2022,Charlottesville,540,000600,JPA-Fontaine
51540000600,Census Tract 6,Charlottesville city,NHPI,0,13,hs_only,0,NA,2022,Charlottesville,540,000600,JPA-Fontaine
51540000600,Census Tract 6,Charlottesville city,NHPI,0,13,bachelors_up,0,NA,2022,Charlottesville,540,000600,JPA-Fontaine
51540000600,Census Tract 6,Charlottesville city,Other,15,23,less_than_hs,0,0,2022,Charlottesville,540,000600,JPA-Fontaine
51540000600,Census Tract 6,Charlottesville city,Other,15,23,hs_only,2,13.33,2022,Charlottesville,540,000600,JPA-Fontaine
51540000600,Census Tract 6,Charlottesville city,Other,15,23,bachelors_up,13,86.67,2022,Charlottesville,540,000600,JPA-Fontaine
51540000600,Census Tract 6,Charlottesville city,Multi,36,25,less_than_hs,0,0,2022,Charlottesville,540,000600,JPA-Fontaine
51540000600,Census Tract 6,Charlottesville city,Multi,36,25,hs_only,15,41.67,2022,Charlottesville,540,000600,JPA-Fontaine
51540000600,Census Tract 6,Charlottesville city,Multi,36,25,bachelors_up,21,58.33,2022,Charlottesville,540,000600,JPA-Fontaine
51540000600,Census Tract 6,Charlottesville city,Hispanic,57,50,less_than_hs,16,28.07,2022,Charlottesville,540,000600,JPA-Fontaine
51540000600,Census Tract 6,Charlottesville city,Hispanic,57,50,hs_only,20,35.09,2022,Charlottesville,540,000600,JPA-Fontaine
51540000600,Census Tract 6,Charlottesville city,Hispanic,57,50,bachelors_up,21,36.84,2022,Charlottesville,540,000600,JPA-Fontaine
51540000700,Census Tract 7,Charlottesville city,White,2007,295,less_than_hs,83,4.14,2022,Charlottesville,540,000700,Barracks-Rugby
51540000700,Census Tract 7,Charlottesville city,White,2007,295,hs_only,293,14.6,2022,Charlottesville,540,000700,Barracks-Rugby
51540000700,Census Tract 7,Charlottesville city,White,2007,295,bachelors_up,1631,81.27,2022,Charlottesville,540,000700,Barracks-Rugby
51540000700,Census Tract 7,Charlottesville city,White_non_hisp,1968,296,less_than_hs,83,4.22,2022,Charlottesville,540,000700,Barracks-Rugby
51540000700,Census Tract 7,Charlottesville city,White_non_hisp,1968,296,hs_only,293,14.89,2022,Charlottesville,540,000700,Barracks-Rugby
51540000700,Census Tract 7,Charlottesville city,White_non_hisp,1968,296,bachelors_up,1592,80.89,2022,Charlottesville,540,000700,Barracks-Rugby
51540000700,Census Tract 7,Charlottesville city,Black,51,52,less_than_hs,12,23.53,2022,Charlottesville,540,000700,Barracks-Rugby
51540000700,Census Tract 7,Charlottesville city,Black,51,52,hs_only,25,49.02,2022,Charlottesville,540,000700,Barracks-Rugby
51540000700,Census Tract 7,Charlottesville city,Black,51,52,bachelors_up,14,27.45,2022,Charlottesville,540,000700,Barracks-Rugby
51540000700,Census Tract 7,Charlottesville city,Amer_Indian,0,13,less_than_hs,0,NA,2022,Charlottesville,540,000700,Barracks-Rugby
51540000700,Census Tract 7,Charlottesville city,Amer_Indian,0,13,hs_only,0,NA,2022,Charlottesville,540,000700,Barracks-Rugby
51540000700,Census Tract 7,Charlottesville city,Amer_Indian,0,13,bachelors_up,0,NA,2022,Charlottesville,540,000700,Barracks-Rugby
51540000700,Census Tract 7,Charlottesville city,Asian,149,82,less_than_hs,0,0,2022,Charlottesville,540,000700,Barracks-Rugby
51540000700,Census Tract 7,Charlottesville city,Asian,149,82,hs_only,11,7.38,2022,Charlottesville,540,000700,Barracks-Rugby
51540000700,Census Tract 7,Charlottesville city,Asian,149,82,bachelors_up,138,92.62,2022,Charlottesville,540,000700,Barracks-Rugby
51540000700,Census Tract 7,Charlottesville city,NHPI,0,13,less_than_hs,0,NA,2022,Charlottesville,540,000700,Barracks-Rugby
51540000700,Census Tract 7,Charlottesville city,NHPI,0,13,hs_only,0,NA,2022,Charlottesville,540,000700,Barracks-Rugby
51540000700,Census Tract 7,Charlottesville city,NHPI,0,13,bachelors_up,0,NA,2022,Charlottesville,540,000700,Barracks-Rugby
51540000700,Census Tract 7,Charlottesville city,Other,0,13,less_than_hs,0,NA,2022,Charlottesville,540,000700,Barracks-Rugby
51540000700,Census Tract 7,Charlottesville city,Other,0,13,hs_only,0,NA,2022,Charlottesville,540,000700,Barracks-Rugby
51540000700,Census Tract 7,Charlottesville city,Other,0,13,bachelors_up,0,NA,2022,Charlottesville,540,000700,Barracks-Rugby
51540000700,Census Tract 7,Charlottesville city,Multi,86,57,less_than_hs,0,0,2022,Charlottesville,540,000700,Barracks-Rugby
51540000700,Census Tract 7,Charlottesville city,Multi,86,57,hs_only,0,0,2022,Charlottesville,540,000700,Barracks-Rugby
51540000700,Census Tract 7,Charlottesville city,Multi,86,57,bachelors_up,86,100,2022,Charlottesville,540,000700,Barracks-Rugby
51540000700,Census Tract 7,Charlottesville city,Hispanic,39,31,less_than_hs,0,0,2022,Charlottesville,540,000700,Barracks-Rugby
51540000700,Census Tract 7,Charlottesville city,Hispanic,39,31,hs_only,0,0,2022,Charlottesville,540,000700,Barracks-Rugby
51540000700,Census Tract 7,Charlottesville city,Hispanic,39,31,bachelors_up,39,100,2022,Charlottesville,540,000700,Barracks-Rugby
51540000800,Census Tract 8,Charlottesville city,White,2179,266,less_than_hs,150,6.88,2022,Charlottesville,540,000800,Greenbrier-Meadows
51540000800,Census Tract 8,Charlottesville city,White,2179,266,hs_only,651,29.88,2022,Charlottesville,540,000800,Greenbrier-Meadows
51540000800,Census Tract 8,Charlottesville city,White,2179,266,bachelors_up,1378,63.24,2022,Charlottesville,540,000800,Greenbrier-Meadows
51540000800,Census Tract 8,Charlottesville city,White_non_hisp,2124,270,less_than_hs,150,7.06,2022,Charlottesville,540,000800,Greenbrier-Meadows
51540000800,Census Tract 8,Charlottesville city,White_non_hisp,2124,270,hs_only,615,28.95,2022,Charlottesville,540,000800,Greenbrier-Meadows
51540000800,Census Tract 8,Charlottesville city,White_non_hisp,2124,270,bachelors_up,1359,63.98,2022,Charlottesville,540,000800,Greenbrier-Meadows
51540000800,Census Tract 8,Charlottesville city,Black,327,129,less_than_hs,88,26.91,2022,Charlottesville,540,000800,Greenbrier-Meadows
51540000800,Census Tract 8,Charlottesville city,Black,327,129,hs_only,129,39.45,2022,Charlottesville,540,000800,Greenbrier-Meadows
51540000800,Census Tract 8,Charlottesville city,Black,327,129,bachelors_up,110,33.64,2022,Charlottesville,540,000800,Greenbrier-Meadows
51540000800,Census Tract 8,Charlottesville city,Amer_Indian,0,13,less_than_hs,0,NA,2022,Charlottesville,540,000800,Greenbrier-Meadows
51540000800,Census Tract 8,Charlottesville city,Amer_Indian,0,13,hs_only,0,NA,2022,Charlottesville,540,000800,Greenbrier-Meadows
51540000800,Census Tract 8,Charlottesville city,Amer_Indian,0,13,bachelors_up,0,NA,2022,Charlottesville,540,000800,Greenbrier-Meadows
51540000800,Census Tract 8,Charlottesville city,Asian,66,56,less_than_hs,25,37.88,2022,Charlottesville,540,000800,Greenbrier-Meadows
51540000800,Census Tract 8,Charlottesville city,Asian,66,56,hs_only,6,9.09,2022,Charlottesville,540,000800,Greenbrier-Meadows
51540000800,Census Tract 8,Charlottesville city,Asian,66,56,bachelors_up,35,53.03,2022,Charlottesville,540,000800,Greenbrier-Meadows
51540000800,Census Tract 8,Charlottesville city,NHPI,0,13,less_than_hs,0,NA,2022,Charlottesville,540,000800,Greenbrier-Meadows
51540000800,Census Tract 8,Charlottesville city,NHPI,0,13,hs_only,0,NA,2022,Charlottesville,540,000800,Greenbrier-Meadows
51540000800,Census Tract 8,Charlottesville city,NHPI,0,13,bachelors_up,0,NA,2022,Charlottesville,540,000800,Greenbrier-Meadows
51540000800,Census Tract 8,Charlottesville city,Other,42,62,less_than_hs,0,0,2022,Charlottesville,540,000800,Greenbrier-Meadows
51540000800,Census Tract 8,Charlottesville city,Other,42,62,hs_only,42,100,2022,Charlottesville,540,000800,Greenbrier-Meadows
51540000800,Census Tract 8,Charlottesville city,Other,42,62,bachelors_up,0,0,2022,Charlottesville,540,000800,Greenbrier-Meadows
51540000800,Census Tract 8,Charlottesville city,Multi,69,53,less_than_hs,0,0,2022,Charlottesville,540,000800,Greenbrier-Meadows
51540000800,Census Tract 8,Charlottesville city,Multi,69,53,hs_only,14,20.29,2022,Charlottesville,540,000800,Greenbrier-Meadows
51540000800,Census Tract 8,Charlottesville city,Multi,69,53,bachelors_up,55,79.71,2022,Charlottesville,540,000800,Greenbrier-Meadows
51540000800,Census Tract 8,Charlottesville city,Hispanic,97,77,less_than_hs,0,0,2022,Charlottesville,540,000800,Greenbrier-Meadows
51540000800,Census Tract 8,Charlottesville city,Hispanic,97,77,hs_only,78,80.41,2022,Charlottesville,540,000800,Greenbrier-Meadows
51540000800,Census Tract 8,Charlottesville city,Hispanic,97,77,bachelors_up,19,19.59,2022,Charlottesville,540,000800,Greenbrier-Meadows
51540000900,Census Tract 9,Charlottesville city,White,1319,209,less_than_hs,36,2.73,2022,Charlottesville,540,000900,Locust Grove
51540000900,Census Tract 9,Charlottesville city,White,1319,209,hs_only,360,27.29,2022,Charlottesville,540,000900,Locust Grove
51540000900,Census Tract 9,Charlottesville city,White,1319,209,bachelors_up,923,69.98,2022,Charlottesville,540,000900,Locust Grove
51540000900,Census Tract 9,Charlottesville city,White_non_hisp,1292,202,less_than_hs,35,2.71,2022,Charlottesville,540,000900,Locust Grove
51540000900,Census Tract 9,Charlottesville city,White_non_hisp,1292,202,hs_only,360,27.86,2022,Charlottesville,540,000900,Locust Grove
51540000900,Census Tract 9,Charlottesville city,White_non_hisp,1292,202,bachelors_up,897,69.43,2022,Charlottesville,540,000900,Locust Grove
51540000900,Census Tract 9,Charlottesville city,Black,111,75,less_than_hs,0,0,2022,Charlottesville,540,000900,Locust Grove
51540000900,Census Tract 9,Charlottesville city,Black,111,75,hs_only,26,23.42,2022,Charlottesville,540,000900,Locust Grove
51540000900,Census Tract 9,Charlottesville city,Black,111,75,bachelors_up,85,76.58,2022,Charlottesville,540,000900,Locust Grove
51540000900,Census Tract 9,Charlottesville city,Amer_Indian,0,13,less_than_hs,0,NA,2022,Charlottesville,540,000900,Locust Grove
51540000900,Census Tract 9,Charlottesville city,Amer_Indian,0,13,hs_only,0,NA,2022,Charlottesville,540,000900,Locust Grove
51540000900,Census Tract 9,Charlottesville city,Amer_Indian,0,13,bachelors_up,0,NA,2022,Charlottesville,540,000900,Locust Grove
51540000900,Census Tract 9,Charlottesville city,Asian,185,131,less_than_hs,139,75.14,2022,Charlottesville,540,000900,Locust Grove
51540000900,Census Tract 9,Charlottesville city,Asian,185,131,hs_only,9,4.86,2022,Charlottesville,540,000900,Locust Grove
51540000900,Census Tract 9,Charlottesville city,Asian,185,131,bachelors_up,37,20,2022,Charlottesville,540,000900,Locust Grove
51540000900,Census Tract 9,Charlottesville city,NHPI,0,13,less_than_hs,0,NA,2022,Charlottesville,540,000900,Locust Grove
51540000900,Census Tract 9,Charlottesville city,NHPI,0,13,hs_only,0,NA,2022,Charlottesville,540,000900,Locust Grove
51540000900,Census Tract 9,Charlottesville city,NHPI,0,13,bachelors_up,0,NA,2022,Charlottesville,540,000900,Locust Grove
51540000900,Census Tract 9,Charlottesville city,Other,23,35,less_than_hs,0,0,2022,Charlottesville,540,000900,Locust Grove
51540000900,Census Tract 9,Charlottesville city,Other,23,35,hs_only,0,0,2022,Charlottesville,540,000900,Locust Grove
51540000900,Census Tract 9,Charlottesville city,Other,23,35,bachelors_up,23,100,2022,Charlottesville,540,000900,Locust Grove
51540000900,Census Tract 9,Charlottesville city,Multi,31,36,less_than_hs,0,0,2022,Charlottesville,540,000900,Locust Grove
51540000900,Census Tract 9,Charlottesville city,Multi,31,36,hs_only,26,83.87,2022,Charlottesville,540,000900,Locust Grove
51540000900,Census Tract 9,Charlottesville city,Multi,31,36,bachelors_up,5,16.13,2022,Charlottesville,540,000900,Locust Grove
51540000900,Census Tract 9,Charlottesville city,Hispanic,76,62,less_than_hs,1,1.32,2022,Charlottesville,540,000900,Locust Grove
51540000900,Census Tract 9,Charlottesville city,Hispanic,76,62,hs_only,26,34.21,2022,Charlottesville,540,000900,Locust Grove
51540000900,Census Tract 9,Charlottesville city,Hispanic,76,62,bachelors_up,49,64.47,2022,Charlottesville,540,000900,Locust Grove
51540001000,Census Tract 10,Charlottesville city,White,2648,507,less_than_hs,61,2.3,2022,Charlottesville,540,001000,Downtown Area
51540001000,Census Tract 10,Charlottesville city,White,2648,507,hs_only,454,17.15,2022,Charlottesville,540,001000,Downtown Area
51540001000,Census Tract 10,Charlottesville city,White,2648,507,bachelors_up,2133,80.55,2022,Charlottesville,540,001000,Downtown Area
51540001000,Census Tract 10,Charlottesville city,White_non_hisp,2581,503,less_than_hs,61,2.36,2022,Charlottesville,540,001000,Downtown Area
51540001000,Census Tract 10,Charlottesville city,White_non_hisp,2581,503,hs_only,454,17.59,2022,Charlottesville,540,001000,Downtown Area
51540001000,Census Tract 10,Charlottesville city,White_non_hisp,2581,503,bachelors_up,2066,80.05,2022,Charlottesville,540,001000,Downtown Area
51540001000,Census Tract 10,Charlottesville city,Black,174,115,less_than_hs,19,10.92,2022,Charlottesville,540,001000,Downtown Area
51540001000,Census Tract 10,Charlottesville city,Black,174,115,hs_only,89,51.15,2022,Charlottesville,540,001000,Downtown Area
51540001000,Census Tract 10,Charlottesville city,Black,174,115,bachelors_up,66,37.93,2022,Charlottesville,540,001000,Downtown Area
51540001000,Census Tract 10,Charlottesville city,Amer_Indian,0,13,less_than_hs,0,NA,2022,Charlottesville,540,001000,Downtown Area
51540001000,Census Tract 10,Charlottesville city,Amer_Indian,0,13,hs_only,0,NA,2022,Charlottesville,540,001000,Downtown Area
51540001000,Census Tract 10,Charlottesville city,Amer_Indian,0,13,bachelors_up,0,NA,2022,Charlottesville,540,001000,Downtown Area
51540001000,Census Tract 10,Charlottesville city,Asian,22,32,less_than_hs,0,0,2022,Charlottesville,540,001000,Downtown Area
51540001000,Census Tract 10,Charlottesville city,Asian,22,32,hs_only,0,0,2022,Charlottesville,540,001000,Downtown Area
51540001000,Census Tract 10,Charlottesville city,Asian,22,32,bachelors_up,22,100,2022,Charlottesville,540,001000,Downtown Area
51540001000,Census Tract 10,Charlottesville city,NHPI,0,13,less_than_hs,0,NA,2022,Charlottesville,540,001000,Downtown Area
51540001000,Census Tract 10,Charlottesville city,NHPI,0,13,hs_only,0,NA,2022,Charlottesville,540,001000,Downtown Area
51540001000,Census Tract 10,Charlottesville city,NHPI,0,13,bachelors_up,0,NA,2022,Charlottesville,540,001000,Downtown Area
51540001000,Census Tract 10,Charlottesville city,Other,0,13,less_than_hs,0,NA,2022,Charlottesville,540,001000,Downtown Area
51540001000,Census Tract 10,Charlottesville city,Other,0,13,hs_only,0,NA,2022,Charlottesville,540,001000,Downtown Area
51540001000,Census Tract 10,Charlottesville city,Other,0,13,bachelors_up,0,NA,2022,Charlottesville,540,001000,Downtown Area
51540001000,Census Tract 10,Charlottesville city,Multi,72,60,less_than_hs,0,0,2022,Charlottesville,540,001000,Downtown Area
51540001000,Census Tract 10,Charlottesville city,Multi,72,60,hs_only,11,15.28,2022,Charlottesville,540,001000,Downtown Area
51540001000,Census Tract 10,Charlottesville city,Multi,72,60,bachelors_up,61,84.72,2022,Charlottesville,540,001000,Downtown Area
51540001000,Census Tract 10,Charlottesville city,Hispanic,67,67,less_than_hs,0,0,2022,Charlottesville,540,001000,Downtown Area
51540001000,Census Tract 10,Charlottesville city,Hispanic,67,67,hs_only,0,0,2022,Charlottesville,540,001000,Downtown Area
51540001000,Census Tract 10,Charlottesville city,Hispanic,67,67,bachelors_up,67,100,2022,Charlottesville,540,001000,Downtown Area
