GEOID,locality,tract,label,group,estimate,moe,year,county,locality_num,tract_num,tractnames
51003011102,Albemarle County,Census Tract 111.02,Median Household Income,Black,NA,NA,2022,Albemarle,003,011102,Western Ridge-Westhall
51003011102,Albemarle County,Census Tract 111.02,Median Household Income,American Indian and Alaska Native,NA,NA,2022,Albemarle,003,011102,Western Ridge-Westhall
51003011102,Albemarle County,Census Tract 111.02,Median Household Income,Asian,NA,NA,2022,Albemarle,003,011102,Western Ridge-Westhall
51003011102,Albemarle County,Census Tract 111.02,Median Household Income,NHPI,NA,NA,2022,Albemarle,003,011102,Western Ridge-Westhall
51003011102,Albemarle County,Census Tract 111.02,Median Household Income,Other,NA,NA,2022,Albemarle,003,011102,Western Ridge-Westhall
51003011102,Albemarle County,Census Tract 111.02,Median Household Income,Multiracial,NA,NA,2022,Albemarle,003,011102,Western Ridge-Westhall
51003011102,Albemarle County,Census Tract 111.02,Median Household Income,"White, Not Hispanic or Latino",113984,55207,2022,Albemarle,003,011102,Western Ridge-Westhall
51003011102,Albemarle County,Census Tract 111.02,Median Household Income,Hispanic or Latino,NA,NA,2022,Albemarle,003,011102,Western Ridge-Westhall
51003011103,Albemarle County,Census Tract 111.03,Median Household Income,All Households,118147,26086,2022,Albemarle,003,011103,Old Trail
51003011103,Albemarle County,Census Tract 111.03,Median Household Income,White,116597,25056,2022,Albemarle,003,011103,Old Trail
51003011103,Albemarle County,Census Tract 111.03,Median Household Income,Black,NA,NA,2022,Albemarle,003,011103,Old Trail
51003011103,Albemarle County,Census Tract 111.03,Median Household Income,American Indian and Alaska Native,NA,NA,2022,Albemarle,003,011103,Old Trail
51003011103,Albemarle County,Census Tract 111.03,Median Household Income,Asian,151987,82672,2022,Albemarle,003,011103,Old Trail
51003011103,Albemarle County,Census Tract 111.03,Median Household Income,NHPI,NA,NA,2022,Albemarle,003,011103,Old Trail
51003011103,Albemarle County,Census Tract 111.03,Median Household Income,Other,NA,NA,2022,Albemarle,003,011103,Old Trail
51003011103,Albemarle County,Census Tract 111.03,Median Household Income,Multiracial,NA,NA,2022,Albemarle,003,011103,Old Trail
51003011103,Albemarle County,Census Tract 111.03,Median Household Income,"White, Not Hispanic or Latino",112361,24740,2022,Albemarle,003,011103,Old Trail
51003011103,Albemarle County,Census Tract 111.03,Median Household Income,Hispanic or Latino,NA,NA,2022,Albemarle,003,011103,Old Trail
51003011201,Albemarle County,Census Tract 112.01,Median Household Income,All Households,95980,12446,2022,Albemarle,003,011201,"Yancey Mills, Batesville"
51003011201,Albemarle County,Census Tract 112.01,Median Household Income,White,93938,19434,2022,Albemarle,003,011201,"Yancey Mills, Batesville"
51003011201,Albemarle County,Census Tract 112.01,Median Household Income,Black,NA,NA,2022,Albemarle,003,011201,"Yancey Mills, Batesville"
51003011201,Albemarle County,Census Tract 112.01,Median Household Income,American Indian and Alaska Native,NA,NA,2022,Albemarle,003,011201,"Yancey Mills, Batesville"
51003011201,Albemarle County,Census Tract 112.01,Median Household Income,Asian,NA,NA,2022,Albemarle,003,011201,"Yancey Mills, Batesville"
51003011201,Albemarle County,Census Tract 112.01,Median Household Income,NHPI,NA,NA,2022,Albemarle,003,011201,"Yancey Mills, Batesville"
51003011201,Albemarle County,Census Tract 112.01,Median Household Income,Other,NA,NA,2022,Albemarle,003,011201,"Yancey Mills, Batesville"
51003011201,Albemarle County,Census Tract 112.01,Median Household Income,Multiracial,96898,88278,2022,Albemarle,003,011201,"Yancey Mills, Batesville"
51003011201,Albemarle County,Census Tract 112.01,Median Household Income,"White, Not Hispanic or Latino",94438,20581,2022,Albemarle,003,011201,"Yancey Mills, Batesville"
51003011201,Albemarle County,Census Tract 112.01,Median Household Income,Hispanic or Latino,NA,NA,2022,Albemarle,003,011201,"Yancey Mills, Batesville"
51003011202,Albemarle County,Census Tract 112.02,Median Household Income,All Households,165357,29154,2022,Albemarle,003,011202,North Garden
51003011202,Albemarle County,Census Tract 112.02,Median Household Income,White,144063,31794,2022,Albemarle,003,011202,North Garden
51003011202,Albemarle County,Census Tract 112.02,Median Household Income,Black,NA,NA,2022,Albemarle,003,011202,North Garden
51003011202,Albemarle County,Census Tract 112.02,Median Household Income,American Indian and Alaska Native,NA,NA,2022,Albemarle,003,011202,North Garden
51003011202,Albemarle County,Census Tract 112.02,Median Household Income,Asian,250001,NA,2022,Albemarle,003,011202,North Garden
51003011202,Albemarle County,Census Tract 112.02,Median Household Income,NHPI,NA,NA,2022,Albemarle,003,011202,North Garden
51003011202,Albemarle County,Census Tract 112.02,Median Household Income,Other,NA,NA,2022,Albemarle,003,011202,North Garden
51003011202,Albemarle County,Census Tract 112.02,Median Household Income,Multiracial,NA,NA,2022,Albemarle,003,011202,North Garden
51003011202,Albemarle County,Census Tract 112.02,Median Household Income,"White, Not Hispanic or Latino",142125,32859,2022,Albemarle,003,011202,North Garden
51003011202,Albemarle County,Census Tract 112.02,Median Household Income,Hispanic or Latino,188750,82862,2022,Albemarle,003,011202,North Garden
51003011301,Albemarle County,Census Tract 113.01,Median Household Income,All Households,89922,18718,2022,Albemarle,003,011301,"Monticello, Carters Mountain"
51003011301,Albemarle County,Census Tract 113.01,Median Household Income,White,86528,15625,2022,Albemarle,003,011301,"Monticello, Carters Mountain"
51003011301,Albemarle County,Census Tract 113.01,Median Household Income,Black,120568,57990,2022,Albemarle,003,011301,"Monticello, Carters Mountain"
51003011301,Albemarle County,Census Tract 113.01,Median Household Income,American Indian and Alaska Native,NA,NA,2022,Albemarle,003,011301,"Monticello, Carters Mountain"
51003011301,Albemarle County,Census Tract 113.01,Median Household Income,Asian,103237,33807,2022,Albemarle,003,011301,"Monticello, Carters Mountain"
51003011301,Albemarle County,Census Tract 113.01,Median Household Income,NHPI,NA,NA,2022,Albemarle,003,011301,"Monticello, Carters Mountain"
51003011301,Albemarle County,Census Tract 113.01,Median Household Income,Other,NA,NA,2022,Albemarle,003,011301,"Monticello, Carters Mountain"
51003011301,Albemarle County,Census Tract 113.01,Median Household Income,Multiracial,NA,NA,2022,Albemarle,003,011301,"Monticello, Carters Mountain"
51003011301,Albemarle County,Census Tract 113.01,Median Household Income,"White, Not Hispanic or Latino",86528,15625,2022,Albemarle,003,011301,"Monticello, Carters Mountain"
51003011301,Albemarle County,Census Tract 113.01,Median Household Income,Hispanic or Latino,NA,NA,2022,Albemarle,003,011301,"Monticello, Carters Mountain"
51003011302,Albemarle County,Census Tract 113.02,Median Household Income,All Households,72992,21761,2022,Albemarle,003,011302,"Oak Hill, Southwood"
51003011302,Albemarle County,Census Tract 113.02,Median Household Income,White,73333,26484,2022,Albemarle,003,011302,"Oak Hill, Southwood"
51003011302,Albemarle County,Census Tract 113.02,Median Household Income,Black,19162,5432,2022,Albemarle,003,011302,"Oak Hill, Southwood"
51003011302,Albemarle County,Census Tract 113.02,Median Household Income,American Indian and Alaska Native,NA,NA,2022,Albemarle,003,011302,"Oak Hill, Southwood"
51003011302,Albemarle County,Census Tract 113.02,Median Household Income,Asian,175680,73697,2022,Albemarle,003,011302,"Oak Hill, Southwood"
51003011302,Albemarle County,Census Tract 113.02,Median Household Income,NHPI,NA,NA,2022,Albemarle,003,011302,"Oak Hill, Southwood"
51003011302,Albemarle County,Census Tract 113.02,Median Household Income,Other,NA,NA,2022,Albemarle,003,011302,"Oak Hill, Southwood"
51003011302,Albemarle County,Census Tract 113.02,Median Household Income,Multiracial,90833,39555,2022,Albemarle,003,011302,"Oak Hill, Southwood"
51003011302,Albemarle County,Census Tract 113.02,Median Household Income,"White, Not Hispanic or Latino",73561,23240,2022,Albemarle,003,011302,"Oak Hill, Southwood"
51003011302,Albemarle County,Census Tract 113.02,Median Household Income,Hispanic or Latino,90346,53298,2022,Albemarle,003,011302,"Oak Hill, Southwood"
51003011303,Albemarle County,Census Tract 113.03,Median Household Income,All Households,89914,16961,2022,Albemarle,003,011303,Avon Street Ext.-Mill Creek
51003011303,Albemarle County,Census Tract 113.03,Median Household Income,White,88750,17562,2022,Albemarle,003,011303,Avon Street Ext.-Mill Creek
51003011303,Albemarle County,Census Tract 113.03,Median Household Income,Black,106287,34688,2022,Albemarle,003,011303,Avon Street Ext.-Mill Creek
51003011303,Albemarle County,Census Tract 113.03,Median Household Income,American Indian and Alaska Native,NA,NA,2022,Albemarle,003,011303,Avon Street Ext.-Mill Creek
51003011303,Albemarle County,Census Tract 113.03,Median Household Income,Asian,112031,42468,2022,Albemarle,003,011303,Avon Street Ext.-Mill Creek
51003011303,Albemarle County,Census Tract 113.03,Median Household Income,NHPI,NA,NA,2022,Albemarle,003,011303,Avon Street Ext.-Mill Creek
51003011303,Albemarle County,Census Tract 113.03,Median Household Income,Other,53594,46804,2022,Albemarle,003,011303,Avon Street Ext.-Mill Creek
51003011303,Albemarle County,Census Tract 113.03,Median Household Income,Multiracial,NA,NA,2022,Albemarle,003,011303,Avon Street Ext.-Mill Creek
51003011303,Albemarle County,Census Tract 113.03,Median Household Income,"White, Not Hispanic or Latino",87931,16715,2022,Albemarle,003,011303,Avon Street Ext.-Mill Creek
51003011303,Albemarle County,Census Tract 113.03,Median Household Income,Hispanic or Latino,76324,52205,2022,Albemarle,003,011303,Avon Street Ext.-Mill Creek
51003011400,Albemarle County,Census Tract 114,Median Household Income,All Households,76696,15124,2022,Albemarle,003,011400,Southern Albemarle-Scottsville
51003011400,Albemarle County,Census Tract 114,Median Household Income,White,85364,12749,2022,Albemarle,003,011400,Southern Albemarle-Scottsville
51003011400,Albemarle County,Census Tract 114,Median Household Income,Black,46250,27958,2022,Albemarle,003,011400,Southern Albemarle-Scottsville
51003011400,Albemarle County,Census Tract 114,Median Household Income,American Indian and Alaska Native,NA,NA,2022,Albemarle,003,011400,Southern Albemarle-Scottsville
51003011400,Albemarle County,Census Tract 114,Median Household Income,Asian,NA,NA,2022,Albemarle,003,011400,Southern Albemarle-Scottsville
51003011400,Albemarle County,Census Tract 114,Median Household Income,NHPI,NA,NA,2022,Albemarle,003,011400,Southern Albemarle-Scottsville
51003011400,Albemarle County,Census Tract 114,Median Household Income,Other,NA,NA,2022,Albemarle,003,011400,Southern Albemarle-Scottsville
51003011400,Albemarle County,Census Tract 114,Median Household Income,Multiracial,NA,NA,2022,Albemarle,003,011400,Southern Albemarle-Scottsville
51003011400,Albemarle County,Census Tract 114,Median Household Income,"White, Not Hispanic or Latino",85250,12915,2022,Albemarle,003,011400,Southern Albemarle-Scottsville
51003011400,Albemarle County,Census Tract 114,Median Household Income,Hispanic or Latino,NA,NA,2022,Albemarle,003,011400,Southern Albemarle-Scottsville
